date,state_name,totaltestresults,confirmed,recovered,deaths
20200404,Rhode Island,6390,806.0,35.0,17.0
20200404,South Carolina,18314,1917.0,,40.0
20200404,South Dakota,5224,212.0,76.0,2.0
20200404,Tennessee,41391,3321.0,416.0,43.0
20200404,Texas,63751,6110.0,38.0,105.0
20200404,Utah,28043,1428.0,,8.0
20200404,Virginia,21552,2407.0,,52.0
20200404,Vermont,5844,461.0,15.0,20.0
20200404,Washington,101321,7792.0,,365.0
20200404,Wisconsin,25971,2112.0,,56.0
20200404,West Virginia,7686,282.0,,2.0
20200404,Wyoming,3132,187.0,49.0,0.0
20200403,Alaska,6016,157.0,,3.0
20200403,Alabama,9619,1432.0,,35.0
20200403,Arkansas,9699,704.0,60.0,12.0
20200403,Arizona,24673,1769.0,,41.0
20200403,California,35300,10701.0,,237.0
20200403,Colorado,20411,3728.0,,97.0
20200403,Connecticut,20015,4914.0,,131.0
20200403,District of Columbia,5584,757.0,206.0,15.0
20200403,Delaware,5445,450.0,71.0,14.0
20200403,Florida,91722,9585.0,,163.0
20200403,Georgia,25265,5831.0,,184.0
20200403,Hawaii,10491,285.0,72.0,2.0
20200403,Iowa,9453,699.0,188.0,11.0
20200403,Idaho,7945,891.0,,9.0
20200403,Illinois,48048,8904.0,,210.0
20200403,Indiana,17835,3437.0,,102.0
20200403,Kansas,7074,620.0,,17.0
20200403,Kentucky,12804,770.0,,31.0
20200403,Louisiana,53645,10297.0,,370.0
20200403,Massachusetts,62988,10303.0,,265.0
20200403,Maryland,23690,2758.0,159.0,42.0
20200403,Maine,6520,432.0,113.0,9.0
20200403,Michigan,48922,15252.0,56.0,479.0
20200403,Minnesota,24227,789.0,,22.0
20200403,Missouri,21470,2113.0,,19.0
20200403,Mississippi,6111,1358.0,,29.0
20200403,Montana,5576,243.0,,5.0
20200403,North Carolina,31598,2093.0,,19.0
20200403,North Dakota,5798,173.0,55.0,3.0
20200403,Nebraska,4766,279.0,,6.0
20200403,New Hampshire,7054,479.0,101.0,5.0
20200403,New Jersey,67503,29895.0,,646.0
20200403,New Mexico,14778,403.0,26.0,7.0
20200403,Nevada,14532,1514.0,,43.0
20200403,New York,260520,102863.0,8886.0,2935.0
20200403,Ohio,38375,3312.0,,91.0
20200403,Oklahoma,2303,988.0,383.0,38.0
20200403,Oregon,17434,899.0,,22.0
20200403,Pennsylvania,62115,8420.0,,102.0
20200403,Rhode Island,5566,709.0,35.0,14.0
20200403,South Carolina,6995,1554.0,,31.0
20200403,South Dakota,4780,187.0,69.0,2.0
20200403,Tennessee,37839,3067.0,248.0,37.0
20200403,Texas,55764,5330.0,38.0,90.0
20200403,Utah,24248,1246.0,,7.0
20200403,Virginia,19005,2012.0,,46.0
20200403,Vermont,5228,389.0,15.0,17.0
20200403,Washington,98608,7424.0,,338.0
20200403,Wisconsin,24289,1912.0,,37.0
20200403,West Virginia,6367,237.0,,2.0
20200403,Wyoming,2866,162.0,37.0,0.0
20200402,Alaska,5022,143.0,,3.0
20200402,Alabama,8736,1233.0,,32.0
20200402,Arkansas,8523,643.0,47.0,12.0
20200402,Arizona,22709,1598.0,,32.0
20200402,California,33000,9191.0,,203.0
20200402,Colorado,18645,3342.0,,80.0
20200402,Connecticut,18300,3824.0,,112.0
20200402,District of Columbia,5070,653.0,173.0,12.0
20200402,Delaware,4959,393.0,49.0,12.0
20200402,Florida,77296,8010.0,,128.0
20200402,Georgia,22957,5348.0,,163.0
20200402,Hawaii,10464,258.0,69.0,1.0
20200402,Iowa,8668,614.0,46.0,11.0
20200402,Idaho,7282,669.0,,9.0
20200402,Illinois,43656,7695.0,,157.0
20200402,Indiana,16285,3039.0,,78.0
20200402,Kansas,6611,552.0,,13.0
20200402,Kentucky,7900,680.0,,20.0
20200402,Louisiana,51086,9150.0,,310.0
20200402,Massachusetts,56634,8867.0,,229.0
20200402,Maryland,21221,2331.0,81.0,36.0
20200402,Maine,6464,376.0,94.0,7.0
20200402,Michigan,44485,14117.0,,417.0
20200402,Minnesota,22394,742.0,,18.0
20200402,Missouri,19683,1834.0,,19.0
20200402,Mississippi,5930,1177.0,,26.0
20200402,Montana,5320,227.0,,5.0
20200402,North Carolina,28679,1857.0,,16.0
20200402,North Dakota,4980,159.0,43.0,3.0
20200402,Nebraska,4224,246.0,,5.0
20200402,New Hampshire,6493,415.0,91.0,4.0
20200402,New Jersey,59110,25590.0,,537.0
20200402,New Mexico,14011,363.0,26.0,6.0
20200402,Nevada,14046,1458.0,,38.0
20200402,New York,238965,92381.0,7434.0,2373.0
20200402,Ohio,34918,2902.0,,81.0
20200402,Oklahoma,2144,879.0,,34.0
20200402,Oregon,16085,826.0,,21.0
20200402,Pennsylvania,54714,7016.0,,90.0
20200402,Rhode Island,5069,657.0,35.0,12.0
20200402,South Carolina,6995,1554.0,,31.0
20200402,South Dakota,4382,165.0,57.0,2.0
20200402,Tennessee,34611,2845.0,220.0,32.0
20200402,Texas,50679,4669.0,38.0,70.0
20200402,Utah,21229,1074.0,,7.0
20200402,Virginia,17589,1706.0,,41.0
20200402,Vermont,5049,338.0,15.0,17.0
20200402,Washington,93782,6893.0,,310.0
20200402,Wisconsin,22047,1730.0,,31.0
20200402,West Virginia,5493,217.0,,2.0
20200402,Wyoming,2589,150.0,31.0,0.0
20200401,Alaska,4603,133.0,,3.0
20200401,Alabama,7774,1077.0,,26.0
20200401,Arkansas,7938,584.0,42.0,10.0
20200401,Arizona,21058,1413.0,,29.0
20200401,California,29927,8155.0,,171.0
20200401,Colorado,16849,2966.0,,69.0
20200401,Connecticut,16600,3557.0,,85.0
20200401,District of Columbia,3848,586.0,142.0,11.0
20200401,Delaware,4383,368.0,49.0,11.0
20200401,Florida,66484,6955.0,,87.0
20200401,Georgia,20326,4638.0,,139.0
20200401,Hawaii,8929,208.0,58.0,1.0
20200401,Iowa,7853,549.0,118.0,9.0
20200401,Idaho,6601,525.0,,9.0
20200401,Illinois,40384,6980.0,,141.0
20200401,Indiana,14375,2565.0,,65.0
20200401,Kansas,5893,482.0,,10.0
20200401,Kentucky,7556,591.0,,17.0
20200401,Louisiana,45776,6424.0,,273.0
20200401,Massachusetts,51764,7639.0,,187.0
20200401,Maryland,19218,1985.0,,31.0
20200401,Maine,6432,344.0,80.0,7.0
20200401,Michigan,40125,12888.0,,337.0
20200401,Minnesota,21191,689.0,,17.0
20200401,Missouri,17427,1581.0,,18.0
20200401,Mississippi,4785,1073.0,,22.0
20200401,Montana,4918,208.0,,5.0
20200401,North Carolina,26243,1584.0,,10.0
20200401,North Dakota,4493,142.0,34.0,3.0
20200401,Nebraska,3685,210.0,,4.0
20200401,New Hampshire,6400,415.0,56.0,4.0
20200401,New Jersey,52642,22255.0,,355.0
20200401,New Mexico,13240,315.0,26.0,5.0
20200401,Nevada,12798,1279.0,,26.0
20200401,New York,220880,83712.0,6142.0,1941.0
20200401,Ohio,29539,2547.0,,65.0
20200401,Oklahoma,1967,719.0,,30.0
20200401,Oregon,13872,736.0,,18.0
20200401,Pennsylvania,48232,5805.0,,74.0
20200401,Rhode Island,4397,566.0,35.0,10.0
20200401,South Carolina,6326,1293.0,,26.0
20200401,South Dakota,4032,129.0,51.0,2.0
20200401,Tennessee,32452,2683.0,137.0,24.0
20200401,Texas,47857,3997.0,38.0,58.0
20200401,Utah,21167,1012.0,,7.0
20200401,Virginia,15344,1484.0,,34.0
20200401,Vermont,4495,321.0,15.0,16.0
20200401,Washington,89097,6540.0,,282.0
20200401,Wisconsin,20369,1550.0,,24.0
20200401,West Virginia,4575,191.0,,1.0
20200401,Wyoming,2348,130.0,31.0,0.0
20200331,Alaska,3713,119.0,,3.0
20200331,Alabama,7279,981.0,,13.0
20200331,Arkansas,6482,523.0,35.0,8.0
20200331,Arizona,19371,1289.0,,24.0
20200331,California,29254,7482.0,,153.0
20200331,Colorado,15364,2627.0,,51.0
20200331,Connecticut,16157,3128.0,,69.0
20200331,District of Columbia,3757,495.0,121.0,9.0
20200331,Delaware,4015,319.0,22.0,10.0
20200331,Florida,60623,6338.0,,77.0
20200331,Georgia,16181,3929.0,,111.0
20200331,Hawaii,8675,204.0,49.0,
20200331,Iowa,7385,497.0,33.0,7.0
20200331,Idaho,5712,415.0,,7.0
20200331,Illinois,35225,5994.0,,99.0
20200331,Indiana,13373,2159.0,,49.0
20200331,Kansas,5424,428.0,,9.0
20200331,Kentucky,6810,480.0,,11.0
20200331,Louisiana,38967,5237.0,,239.0
20200331,Massachusetts,46961,6521.0,,153.0
20200331,Maryland,16528,1660.0,,18.0
20200331,Maine,6391,303.0,68.0,5.0
20200331,Michigan,35854,11875.0,,259.0
20200331,Minnesota,19780,629.0,,12.0
20200331,Missouri,15941,1327.0,,14.0
20200331,Mississippi,4474,937.0,,20.0
20200331,Montana,4418,184.0,,4.0
20200331,North Carolina,23106,1498.0,,8.0
20200331,North Dakota,4257,126.0,30.0,3.0
20200331,Nebraska,3103,172.0,,3.0
20200331,New Hampshire,5727,314.0,,3.0
20200331,New Jersey,45773,18696.0,,267.0
20200331,New Mexico,12527,281.0,26.0,4.0
20200331,Nevada,11794,1113.0,,17.0
20200331,New York,205186,75795.0,4975.0,1550.0
20200331,Ohio,29191,2199.0,,55.0
20200331,Oklahoma,1794,565.0,,23.0
20200331,Oregon,13826,690.0,,18.0
20200331,Pennsylvania,42488,4843.0,,63.0
20200331,Rhode Island,3965,489.0,35.0,8.0
20200331,South Carolina,5699,1083.0,,22.0
20200331,South Dakota,3717,108.0,44.0,1.0
20200331,Tennessee,27360,2239.0,121.0,23.0
20200331,Texas,42992,3266.0,38.0,41.0
20200331,Utah,18513,887.0,,5.0
20200331,Virginia,13401,1250.0,,27.0
20200331,Vermont,4250,293.0,15.0,13.0
20200331,Washington,84433,6049.0,,262.0
20200331,Wisconsin,18726,1351.0,,16.0
20200331,West Virginia,4143,162.0,,1.0
20200331,Wyoming,2108,109.0,26.0,0.0
20200330,Alaska,3654,114.0,,3.0
20200330,Alabama,6553,859.0,,6.0
20200330,Arkansas,5735,473.0,29.0,7.0
20200330,Arizona,16759,1157.0,,20.0
20200330,California,26996,6447.0,,133.0
20200330,Colorado,15364,2627.0,,51.0
20200330,Connecticut,14600,2571.0,,36.0
20200330,District of Columbia,3083,401.0,106.0,9.0
20200330,Delaware,2480,264.0,9.0,6.0
20200330,Florida,53698,5473.0,,63.0
20200330,Georgia,12724,2809.0,,87.0
20200330,Hawaii,8000,175.0,,
20200330,Iowa,6586,424.0,23.0,6.0
20200330,Idaho,4706,310.0,,6.0
20200330,Illinois,30446,5057.0,,73.0
20200330,Indiana,11658,1786.0,,35.0
20200330,Kansas,4922,368.0,,8.0
20200330,Kentucky,6018,439.0,,9.0
20200330,Louisiana,34033,4025.0,,185.0
20200330,Massachusetts,42819,5653.0,,124.0
20200330,Maryland,14729,1413.0,,15.0
20200330,Maine,3669,275.0,41.0,3.0
20200330,Michigan,32084,10901.0,,184.0
20200330,Minnesota,18822,576.0,,10.0
20200330,Missouri,14235,1031.0,,13.0
20200330,Mississippi,3836,847.0,,16.0
20200330,Montana,4314,171.0,,4.0
20200330,North Carolina,20864,1307.0,,6.0
20200330,North Dakota,3837,109.0,19.0,2.0
20200330,Nebraska,2729,145.0,,2.0
20200330,New Hampshire,5700,314.0,,3.0
20200330,New Jersey,41860,16636.0,,198.0
20200330,New Mexico,11179,237.0,26.0,2.0
20200330,Nevada,11215,1008.0,,15.0
20200330,New York,186468,66497.0,4204.0,1218.0
20200330,Ohio,27275,1933.0,,39.0
20200330,Oklahoma,1688,481.0,,17.0
20200330,Oregon,12883,606.0,,16.0
20200330,Pennsylvania,37864,4087.0,,49.0
20200330,Rhode Island,3589,402.0,,4.0
20200330,South Carolina,5085,925.0,,18.0
20200330,South Dakota,3579,101.0,34.0,1.0
20200330,Tennessee,23304,1834.0,,13.0
20200330,Texas,35880,2877.0,38.0,34.0
20200330,Utah,16003,806.0,,4.0
20200330,Virginia,12038,1020.0,,25.0
20200330,Vermont,3930,256.0,,12.0
20200330,Washington,79847,5589.0,,248.0
20200330,Wisconsin,17077,1221.0,,14.0
20200330,West Virginia,3110,126.0,,1.0
20200330,Wyoming,1934,94.0,24.0,0.0
20200329,Alaska,3334,102.0,,2.0
20200329,Alabama,4990,806.0,,4.0
20200329,Arkansas,3453,426.0,28.0,6.0
20200329,Arizona,13872,919.0,,17.0
20200329,California,26257,5708.0,,123.0
20200329,Colorado,13276,2061.0,,44.0
20200329,Connecticut,11900,1993.0,,34.0
20200329,District of Columbia,2811,342.0,66.0,5.0
20200329,Delaware,268,232.0,9.0,6.0
20200329,Florida,43316,4246.0,,56.0
20200329,Georgia,12564,2651.0,,80.0
20200329,Hawaii,7000,151.0,,
20200329,Iowa,5349,336.0,17.0,4.0
20200329,Idaho,4282,261.0,,5.0
20200329,Illinois,27762,4596.0,,65.0
20200329,Indiana,9830,1514.0,,32.0
20200329,Kansas,4513,319.0,,6.0
20200329,Kentucky,5541,394.0,,9.0
20200329,Louisiana,27871,3540.0,,151.0
20200329,Massachusetts,39090,4856.0,,99.0
20200329,Maryland,13593,1239.0,,10.0
20200329,Maine,3647,253.0,41.0,3.0
20200329,Michigan,25686,10010.0,,132.0
20200329,Minnesota,17657,503.0,252.0,9.0
20200329,Missouri,12385,838.0,,10.0
20200329,Mississippi,3318,758.0,,14.0
20200329,Montana,4297,154.0,,1.0
20200329,North Carolina,18945,1040.0,,4.0
20200329,North Dakota,3453,98.0,18.0,1.0
20200329,Nebraska,2076,108.0,,2.0
20200329,New Hampshire,4738,214.0,,2.0
20200329,New Jersey,35602,13386.0,,161.0
20200329,New Mexico,11006,237.0,2.0,2.0
20200329,Nevada,9150,738.0,,14.0
20200329,New York,172360,59513.0,3572.0,965.0
20200329,Ohio,20665,1653.0,,29.0
20200329,Oklahoma,1634,429.0,,16.0
20200329,Oregon,11426,548.0,,13.0
20200329,Pennsylvania,33455,3394.0,,38.0
20200329,Rhode Island,3134,294.0,,3.0
20200329,South Carolina,3789,774.0,,16.0
20200329,South Dakota,3217,90.0,29.0,1.0
20200329,Tennessee,20574,1537.0,,7.0
20200329,Texas,25760,2552.0,,34.0
20200329,Utah,13993,719.0,,2.0
20200329,Virginia,10609,890.0,,22.0
20200329,Vermont,3701,235.0,,12.0
20200329,Washington,74909,5121.0,,237.0
20200329,Wisconsin,17662,1112.0,,13.0
20200329,West Virginia,2818,113.0,,0.0
20200329,Wyoming,1640,86.0,20.0,0.0
20200328,Alaska,2921,85.0,,2.0
20200328,Alabama,4880,696.0,,3.0
20200328,Arkansas,3342,404.0,24.0,5.0
20200328,Arizona,8328,873.0,,15.0
20200328,California,25192,4643.0,,101.0
20200328,Colorado,11676,1734.0,,31.0
20200328,Connecticut,8400,1291.0,,27.0
20200328,District of Columbia,2515,304.0,51.0,4.0
20200328,Delaware,250,214.0,9.0,3.0
20200328,Florida,39129,3763.0,,54.0
20200328,Georgia,11051,2366.0,,69.0
20200328,Hawaii,4477,120.0,,
20200328,Iowa,4673,298.0,15.0,3.0
20200328,Idaho,3572,230.0,,4.0
20200328,Illinois,25491,3491.0,,47.0
20200328,Indiana,8407,1232.0,,31.0
20200328,Kansas,3932,261.0,,5.0
20200328,Kentucky,5123,302.0,,8.0
20200328,Louisiana,25161,3315.0,,137.0
20200328,Massachusetts,35073,4158.0,,72.0
20200328,Maryland,12508,992.0,,5.0
20200328,Maine,3605,211.0,36.0,1.0
20200328,Michigan,23470,9287.0,,92.0
20200328,Minnesota,16129,441.0,220.0,5.0
20200328,Missouri,10920,838.0,,10.0
20200328,Mississippi,3223,663.0,,13.0
20200328,Montana,3385,129.0,,1.0
20200328,North Carolina,17527,935.0,,4.0
20200328,North Dakota,2892,83.0,16.0,1.0
20200328,Nebraska,2000,96.0,,2.0
20200328,New Hampshire,3843,187.0,,2.0
20200328,New Jersey,30510,11124.0,,140.0
20200328,New Mexico,9387,191.0,,1.0
20200328,Nevada,8522,621.0,,10.0
20200328,New York,155934,52318.0,2726.0,728.0
20200328,Ohio,20418,1406.0,,25.0
20200328,Oklahoma,1557,377.0,,15.0
20200328,Oregon,10172,479.0,,13.0
20200328,Pennsylvania,28005,2751.0,,34.0
20200328,Rhode Island,2780,239.0,,
20200328,South Carolina,2947,539.0,,13.0
20200328,South Dakota,2660,68.0,26.0,1.0
20200328,Tennessee,18338,1373.0,,6.0
20200328,Texas,25260,2052.0,,27.0
20200328,Utah,11312,602.0,,2.0
20200328,Virginia,9166,739.0,,17.0
20200328,Vermont,2374,211.0,,12.0
20200328,Washington,72939,4737.0,,220.0
20200328,Wisconsin,16221,989.0,,13.0
20200328,West Virginia,2427,96.0,,0.0
20200328,Wyoming,1557,82.0,18.0,0.0
20200327,Alaska,2388,69.0,,1.0
20200327,Alabama,4771,587.0,,3.0
20200327,Arkansas,1926,381.0,19.0,3.0
20200327,Arizona,8191,736.0,,13.0
20200327,California,21259,3879.0,,78.0
20200327,Colorado,10122,1430.0,,24.0
20200327,Connecticut,8400,1291.0,,27.0
20200327,District of Columbia,2164,267.0,49.0,3.0
20200327,Delaware,199,163.0,9.0,2.0
20200327,Florida,30951,2765.0,,34.0
20200327,Georgia,9865,2001.0,,64.0
20200327,Hawaii,4463,106.0,,
20200327,Iowa,3975,235.0,18.0,3.0
20200327,Idaho,2857,189.0,,3.0
20200327,Illinois,21542,3026.0,,34.0
20200327,Indiana,6936,981.0,,24.0
20200327,Kansas,3431,202.0,,4.0
20200327,Kentucky,4016,248.0,,6.0
20200327,Louisiana,21359,2746.0,,119.0
20200327,Massachusetts,29395,3151.0,,57.0
20200327,Maryland,868,774.0,25.0,5.0
20200327,Maine,3562,168.0,24.0,1.0
20200327,Michigan,21298,8659.0,,92.0
20200327,Minnesota,14003,398.0,180.0,4.0
20200327,Missouri,1038,669.0,,8.0
20200327,Mississippi,3139,579.0,,8.0
20200327,Montana,2698,108.0,,
20200327,North Carolina,15136,763.0,,3.0
20200327,North Dakota,2492,65.0,15.0,0.0
20200327,Nebraska,1846,85.0,,0.0
20200327,New Hampshire,3553,158.0,,1.0
20200327,New Jersey,25372,8825.0,,108.0
20200327,New Mexico,8513,136.0,,1.0
20200327,Nevada,6696,535.0,,10.0
20200327,New York,145753,44635.0,2045.0,519.0
20200327,Ohio,20149,1137.0,,19.0
20200327,Oklahoma,1406,322.0,,8.0
20200327,Oregon,8924,414.0,,12.0
20200327,Pennsylvania,23234,2218.0,,22.0
20200327,Rhode Island,2509,203.0,,
20200327,South Carolina,2763,456.0,,9.0
20200327,South Dakota,2445,58.0,21.0,1.0
20200327,Tennessee,16091,1203.0,,6.0
20200327,Texas,23666,1731.0,,23.0
20200327,Utah,9244,480.0,,2.0
20200327,Virginia,7337,604.0,,14.0
20200327,Vermont,2261,184.0,,10.0
20200327,Washington,70192,4305.0,,199.0
20200327,Wisconsin,13982,842.0,,13.0
20200327,West Virginia,1855,76.0,,0.0
20200327,Wyoming,1281,70.0,17.0,0.0
20200326,Alaska,1860,59.0,,1.0
20200326,Alabama,4099,506.0,,1.0
20200326,Arkansas,1839,335.0,13.0,3.0
20200326,Arizona,924,577.0,,8.0
20200326,California,20386,3006.0,,65.0
20200326,Colorado,8064,1086.0,,19.0
20200326,Connecticut,6637,1012.0,,21.0
20200326,District of Columbia,1857,231.0,21.0,3.0
20200326,Delaware,166,130.0,4.0,1.0
20200326,Florida,26096,2355.0,,28.0
20200326,Georgia,8926,1525.0,,48.0
20200326,Hawaii,4452,95.0,,
20200326,Iowa,2757,179.0,15.0,1.0
20200326,Idaho,2188,123.0,,0.0
20200326,Illinois,16631,2538.0,,26.0
20200326,Indiana,4651,645.0,,17.0
20200326,Kansas,3037,168.0,,3.0
20200326,Kentucky,3300,198.0,,4.0
20200326,Louisiana,18029,2305.0,,83.0
20200326,Massachusetts,23645,2318.0,,42.0
20200326,Maryland,674,580.0,,4.0
20200326,Maine,3549,155.0,16.0,
20200326,Michigan,18072,7767.0,,60.0
20200326,Minnesota,12950,346.0,,2.0
20200326,Missouri,871,502.0,,8.0
20200326,Mississippi,2776,485.0,,6.0
20200326,Montana,2199,71.0,,
20200326,North Carolina,12910,636.0,,2.0
20200326,North Dakota,2091,52.0,,0.0
20200326,Nebraska,1657,73.0,,0.0
20200326,New Hampshire,3138,137.0,,1.0
20200326,New Jersey,20537,6876.0,,81.0
20200326,New Mexico,7793,112.0,,1.0
20200326,Nevada,5117,420.0,,10.0
20200326,New York,122104,37258.0,,385.0
20200326,Ohio,17316,867.0,,15.0
20200326,Oklahoma,1206,248.0,,7.0
20200326,Oregon,7280,327.0,,11.0
20200326,Pennsylvania,18128,1687.0,,16.0
20200326,Rhode Island,1427,165.0,,
20200326,South Carolina,2763,456.0,,9.0
20200326,South Dakota,2019,46.0,16.0,1.0
20200326,Tennessee,14909,957.0,,3.0
20200326,Texas,21424,1396.0,,18.0
20200326,Utah,7710,402.0,,1.0
20200326,Virginia,6189,460.0,,13.0
20200326,Vermont,2008,158.0,,9.0
20200326,Washington,65809,3822.0,,183.0
20200326,Wisconsin,12290,707.0,,8.0
20200326,West Virginia,1082,51.0,,0.0
20200326,Wyoming,1105,53.0,12.0,
20200325,Alaska,1691,42.0,,1.0
20200325,Alabama,2812,283.0,,0.0
20200325,Arkansas,1717,280.0,11.0,2.0
20200325,Arizona,773,450.0,,6.0
20200325,California,18276,2355.0,,53.0
20200325,Colorado,7701,912.0,,11.0
20200325,Connecticut,5898,875.0,,19.0
20200325,District of Columbia,1606,183.0,,2.0
20200325,Delaware,151,115.0,,0.0
20200325,Florida,17056,1682.0,,22.0
20200325,Georgia,6179,1247.0,,40.0
20200325,Hawaii,4447,90.0,,
20200325,Iowa,2723,145.0,,1.0
20200325,Idaho,1960,73.0,,0.0
20200325,Illinois,14209,1865.0,,19.0
20200325,Indiana,3356,477.0,,14.0
20200325,Kansas,2486,126.0,,3.0
20200325,Kentucky,3022,157.0,,4.0
20200325,Louisiana,11451,1795.0,,65.0
20200325,Massachusetts,19818,1739.0,,33.0
20200325,Maryland,517,423.0,,4.0
20200325,Maine,3326,149.0,7.0,
