date,state_name,stringency_index
20200421,New Mexico,75.0
20200422,New Mexico,75.0
20200423,New Mexico,75.0
20200424,New Mexico,75.0
20200427,New Mexico,75.0
20200429,New Mexico,75.0
20200430,New Mexico,75.0
20200505,New Mexico,67.85714285714286
20200507,New Mexico,67.85714285714286
20200325,New York,57.142857142857146
20200326,New York,64.28571428571429
20200327,New York,64.28571428571429
20200330,New York,71.42857142857143
20200401,New York,71.42857142857143
20200403,New York,78.57142857142857
20200406,New York,78.57142857142857
20200409,New York,78.57142857142857
20200410,New York,78.57142857142857
20200416,New York,78.57142857142857
20200417,New York,78.57142857142857
20200421,New York,78.57142857142857
20200422,New York,78.57142857142857
20200423,New York,78.57142857142857
20200424,New York,78.57142857142857
20200427,New York,85.71428571428571
20200429,New York,85.71428571428571
20200430,New York,85.71428571428571
20200505,New York,85.71428571428571
20200507,New York,85.71428571428571
20200325,North Carolina,30.952380952380953
20200326,North Carolina,30.952380952380953
20200327,North Carolina,69.04761904761905
20200330,North Carolina,69.04761904761905
20200401,North Carolina,69.04761904761905
20200403,North Carolina,69.04761904761905
20200406,North Carolina,69.04761904761905
20200409,North Carolina,69.04761904761905
20200410,North Carolina,69.04761904761905
20200416,North Carolina,69.04761904761905
20200417,North Carolina,69.04761904761905
20200421,North Carolina,69.04761904761905
20200422,North Carolina,69.04761904761905
20200423,North Carolina,69.04761904761905
20200424,North Carolina,69.04761904761905
20200427,North Carolina,69.04761904761905
20200429,North Carolina,69.04761904761905
20200430,North Carolina,69.04761904761905
20200505,North Carolina,69.04761904761905
20200507,North Carolina,69.04761904761905
20200325,North Dakota,28.571428571428573
20200326,North Dakota,28.571428571428573
20200327,North Dakota,28.571428571428573
20200330,North Dakota,28.571428571428573
20200401,North Dakota,28.571428571428573
20200403,North Dakota,28.571428571428573
20200406,North Dakota,28.571428571428573
20200409,North Dakota,35.714285714285715
20200410,North Dakota,42.857142857142854
20200416,North Dakota,42.857142857142854
20200417,North Dakota,42.857142857142854
20200421,North Dakota,54.285714285714285
20200422,North Dakota,54.285714285714285
20200423,North Dakota,54.285714285714285
20200424,North Dakota,54.285714285714285
20200427,North Dakota,54.285714285714285
20200429,North Dakota,54.285714285714285
20200430,North Dakota,54.285714285714285
20200505,North Dakota,31.428571428571427
20200507,North Dakota,31.428571428571427
20200325,Ohio,64.28571428571429
20200326,Ohio,78.57142857142857
20200327,Ohio,78.57142857142857
20200330,Ohio,78.57142857142857
20200401,Ohio,78.57142857142857
20200403,Ohio,78.57142857142857
20200406,Ohio,78.57142857142857
20200409,Ohio,92.85714285714286
